episode,critic2_loss
0,0.0
1,0.0
2,0.0
3,4.415414979060491
4,3.548003375530243
5,4.327643692493439
6,5.856450319290161
7,5.997184097766876
8,6.184631824493408
9,6.662359380722046
10,7.623824894428253
11,9.742993235588074
12,8.290965676307678
13,11.43727684020996
14,8.501281380653381
15,10.949329376220703
16,10.199787616729736
17,11.58225393295288
18,11.613527059555054
19,9.130808115005491
20,12.79033136367798
21,12.344147109985352
22,12.286815452575684
23,11.635189533233644
24,11.10255241394043
25,9.218895077705383
26,12.675912618637083
27,12.783188104629517
28,11.265959978103638
29,9.937151908874512
30,13.034033060073853
31,18.77215846379598
32,20.378001485552108
33,11.97730454531583
34,12.065427581469216
35,15.972978591918944
36,15.967598152160644
37,14.171935796737673
38,14.141140421231588
39,18.033191680908203
40,11.819642305374146
41,15.362552833557128
42,12.929472255706788
43,14.256902503967286
44,12.60053186416626
45,15.584231535593668
46,13.924937057495118
47,16.846137682596844
48,17.915984869003296
49,10.43716025352478
50,14.085721651713053
51,15.52347354888916
52,12.600137983049663
53,13.279510498046877
54,17.577268409729005
55,17.06080424785614
56,14.091565704345705
57,15.5096804300944
58,11.056101441383362
59,12.8623292711046
60,12.228372487154871
61,13.8372460603714
62,12.005593061447144
63,12.33619553702218
64,10.07724779844284
65,15.423794269561768
66,16.53773260116577
67,14.410005378723143
68,11.8380916595459
69,10.412029647827149
70,11.95829701423645
71,15.73237919807434
72,13.684435367584229
73,15.752718353271485
74,12.303956413269043
75,13.113696479797364
76,12.07328004837036
77,13.394235801696777
78,9.660821723937987
79,15.781150658925377
80,15.401367119380406
81,14.268582423528036
82,14.963773423975164
83,15.169434642791748
84,15.903594493865969
85,12.058177691239576
86,15.549470138549804
87,15.060577051980156
88,15.514723539352415
89,11.283219814300535
90,11.368784745534262
91,16.000028991699217
92,10.708811442057293
93,11.06312608718872
94,10.702491442362469
95,13.929458618164062
96,10.966107527414955
97,20.24569664001465
98,14.34899493626186
99,10.73228702545166
100,13.824781131744384
101,20.185795942942303
102,12.799552917480469
103,15.83028507232666
104,10.492857933044434
105,13.129746437072754
106,14.316345405578613
107,14.448925077915192
108,13.727442741394045
109,16.531845688819885
110,18.178618371486664
111,10.978408745356967
112,10.292613718244764
113,11.213045040766398
114,16.18085479736328
115,12.365968068440756
116,12.66812817255656
117,16.25256660249498
118,16.588997681935627
119,12.952754060427347
120,12.41349959373474
121,11.967667162418364
122,18.355998913447063
123,10.249670147895811
124,11.93040144443512
125,11.921067281202836
126,15.555570316314697
127,12.571268876393637
128,15.671050442589651
129,13.158741331100464
130,14.756581449508667
131,10.131565050645309
132,11.090013027191162
133,16.223385439978706
134,15.46341953277588
135,13.665628009372288
136,16.75230646133423
137,15.393511719173857
138,14.001105880737304
139,19.84540621439616
140,10.839363384246829
141,10.655789077281952
142,11.47103762626648
143,11.95457092920939
144,12.96800454457601
145,8.168843587239584
146,21.42121124267578
147,20.477200627326965
148,14.418600916862488
149,17.320877456665038
150,14.086958169937134
151,13.86520512898763
152,11.905836939811708
153,10.073246955871582
154,14.795539855957031
155,12.745540857315063
156,20.964396238327023
157,10.05878734588623
158,11.152693271636965
159,22.37607955932617
160,19.21782811482748
161,12.503901863098145
162,11.793541431427002
163,20.142592430114743
164,14.199266815185547
165,9.255491018295288
166,15.811383406321209
167,12.574763456980389
168,18.08130963643392
169,13.67673683166504
170,12.55095100402832
171,21.982120513916016
172,10.774485270182293
173,12.76928679148356
174,18.18655745188396
175,17.670629501342773
176,13.99116861820221
177,18.510918855667114
178,17.621899843215942
179,10.337531089782717
180,16.3529794216156
181,11.238336563110352
182,18.02054715156555
183,23.16282796859741
184,14.861017942428589
185,10.461350679397585
186,15.53207802772522
187,15.009080171585085
188,8.354101419448853
189,15.92060661315918
190,15.334847132364908
191,14.813855171203612
192,24.247643152872723
193,19.555205239189995
194,17.83175293604533
195,13.377374013264976
196,18.877707862854
197,11.554411484644962
198,16.84410710768266
199,19.96437367525968
200,15.401935134615217
201,12.766862832582914
202,12.256755568764426
203,12.950502216815948
204,19.89582748413086
205,15.26873605147652
206,15.21850912194503
207,12.666035131974654
208,15.719720935821533
209,12.85245007276535
210,17.046384429931642
211,14.478302776813509
212,15.553307900061974
213,12.439734829796684
214,11.331124345461529
215,10.03925927480062
216,13.992800985063823
217,18.56169765645808
218,12.016163110733032
219,24.9402379989624
220,13.277833223342896
221,14.518771084872158
222,14.741449356079102
223,10.684510639735633
224,13.57119345664978
225,14.118974804878237
226,17.25299253463745
227,14.994969069957731
228,15.534208668602837
229,15.214882135391235
230,17.509540667900673
231,14.635964393615724
232,15.38503022420974
233,14.152500549952189
234,16.708523114522297
235,15.483952782370828
236,16.892865910249597
237,16.91482098897298
238,15.503314268021356
239,15.0448899269104
240,20.37494659423828
241,10.343069553375244
242,14.606939948123436
243,15.305015311521643
244,16.96126101811727
245,13.998287098748344
246,16.727248358726502
247,11.962449848651886
248,15.966333293914795
249,14.833770680427552
250,10.338611602783203
251,15.373934014638264
252,20.64786720275879
253,14.988078474998474
254,20.84366637468338
255,17.135533213615417
256,14.56531700335051
257,17.885407621210273
258,13.698347568511965
259,20.745276980929905
260,14.465275446573893
261,18.91682590757097
262,14.157137751579285
263,16.22048960791694
264,17.599223709106447
265,16.555994170052664
266,22.135604121468283
267,18.764213630131312
268,21.250020956993104
269,15.672583852495466
270,11.560659191825174
271,12.242202472686769
272,15.863312244415283
273,14.25428635733468
274,11.395337309156146
275,12.950374398912702
276,13.684725761413574
277,13.622195422649384
278,14.358627557754517
279,16.23191326856613
280,19.2476773262024
281,16.852859258651733
282,14.308871009133078
283,12.98689728975296
284,22.982166862487794
285,17.002441227436066
286,12.598032474517822
287,20.793776720762253
288,16.5176163315773
289,14.993491768836977
290,14.537582397460938
291,15.593137484330397
292,18.357959066118514
293,18.17228092466081
294,14.648369225588713
295,12.93216848373413
296,14.673352897167206
297,13.106600625174384
298,19.184153344896103
299,14.38565797805786
300,13.79756302303738
301,20.830703258514404
302,18.89312505722046
303,12.793914741939968
304,26.22999668121338
305,16.590427068563606
306,16.202949932643346
307,22.434241824679905
308,15.65614904676165
309,6.086772918701172
310,27.89999961853028
311,13.083399772644045
312,14.876124382019045
313,15.601009542291814
314,15.493582638827236
315,18.590700149536133
316,18.19833294550578
317,14.984742164611816
318,16.96701955795288
319,15.875919659932457
320,18.78566247224808
321,20.0087411403656
322,14.81554617881775
323,14.175723870595297
324,15.38493808110555
325,16.976546716690063
326,17.074624755165793
327,16.86036205291748
328,20.47864294052124
329,23.061604309082032
330,16.21324610710144
331,19.550229602389862
332,14.356830937521798
333,20.784230709075928
334,13.94055610232883
335,17.30745029449463
336,19.65455918312073
337,17.156081329692494
338,18.25249095396562
339,15.077559675489152
340,20.8429046358381
341,14.951567225986055
342,21.73419506549835
343,13.427094078063964
